offer accepted,reward,mailertype,incomelevel,creditratingvalue,Credit Cards Held,Household Size,Average Balance
0,0,1,1,1,1,5,1012
0,3,1,3,0,1,3,1151.25
0,3,0,0,2,2,4,1052
0,3,0,3,0,2,2,1000.5
0,0,0,1,1,1,2,1053.75
0,3,0,3,0,3,3,1180
0,0,0,0,2,3,4,1071.75
0,3,1,0,1,3,4,211
0,0,1,3,0,2,4,1025.75
0,1,1,1,0,1,5,1080.5
0,1,1,0,1,1,4,956.25
0,0,1,1,0,1,4,1036.75
0,0,0,3,0,2,4,1081.5
0,0,0,1,2,1,3,1129.25
0,0,0,0,1,1,2,875.75
0,1,1,0,2,1,3,1104.5
0,0,1,1,0,2,3,1040.25
0,1,1,1,0,1,2,1069
1,0,1,1,1,3,5,1227.25
0,0,1,1,0,1,4,939.5
0,1,1,3,2,1,5,1045.75
0,3,0,1,0,4,4,1169.5
0,1,1,3,2,1,2,1163.25
0,1,0,3,2,2,2,221.5
0,0,1,3,0,1,4,925.75
0,3,0,3,0,1,3,926
0,3,0,3,0,1,4,1773.25
0,0,1,3,2,2,5,1170.25
0,3,1,0,2,2,3,1263.75
0,1,1,3,0,2,5,1099.25
0,3,0,0,0,2,4,1312.25
0,0,0,0,2,3,3,999.25
1,0,1,1,1,2,4,169.25
0,1,0,0,0,1,4,861.5
1,1,1,1,0,1,3,1123.5
0,3,0,1,0,2,2,350.75
0,1,0,1,1,2,3,186.25
0,0,0,1,0,2,4,1060.5
1,3,1,0,2,2,2,684
1,1,1,1,0,2,5,905.5
0,1,0,1,0,2,4,895.5
0,0,0,0,0,3,1,1113
0,3,0,1,1,1,4,1057
0,3,1,1,2,3,3,175.5
0,3,0,0,2,2,4,1182.75
0,3,1,1,0,1,2,921.75
0,1,0,3,1,1,3,1016.5
0,0,1,0,0,1,6,1371.25
0,3,0,1,0,1,5,1064.5
0,0,1,0,1,2,1,926.5
0,0,1,1,0,1,3,1104.5
0,0,0,3,2,2,4,692.25
0,1,1,1,0,1,4,715.75
0,3,0,0,1,3,6,887
0,1,0,1,0,3,2,693.75
0,1,0,1,1,1,5,677
0,0,0,1,1,2,4,1329.5
0,3,1,3,2,3,3,1208.5
0,0,1,1,1,1,3,1021.5
0,3,1,1,1,1,3,1007
0,1,1,0,0,1,4,904.25
0,0,0,1,2,2,2,1312.5
0,3,1,1,1,3,3,1125
0,1,0,1,2,1,5,1229.5
0,3,1,0,1,1,3,731.5
0,0,0,3,0,1,3,278.75
0,0,0,1,2,2,3,182.75
0,1,0,1,1,3,2,949
0,1,1,1,1,2,4,1252.5
0,3,1,1,1,1,2,1148.5
0,3,1,3,1,2,4,144.25
0,0,0,0,1,3,4,1172
0,0,0,3,0,2,3,220.25
0,1,1,1,2,2,1,949.25
1,0,1,0,1,1,3,1315.25
0,0,0,1,2,4,2,1279.5
1,0,0,3,1,2,5,1151
0,3,1,3,2,1,3,1037.5
1,0,0,3,0,2,3,886.75
0,1,0,1,1,1,5,768.75
0,1,1,3,1,2,4,1055.25
0,0,0,1,2,1,1,942.75
0,0,1,1,2,2,2,1243.25
0,3,1,3,2,2,3,665.75
0,0,0,0,2,1,2,1732
0,1,1,1,0,2,3,736.5
0,1,0,1,2,1,3,967.75
0,1,1,1,0,3,2,883.75
0,1,1,1,1,3,5,1733.25
0,3,0,0,1,2,2,803.75
0,0,1,1,1,1,3,647
0,3,0,1,0,1,2,1235.5
0,3,1,1,1,3,4,843
0,1,0,3,2,2,5,1131.25
0,1,1,1,0,1,4,1111.25
0,3,0,1,0,1,3,1154.25
0,3,1,1,1,1,2,975.75
1,3,1,3,1,1,2,1033.5
0,0,1,0,2,1,2,1100.75
0,0,0,1,2,2,1,1181.25
0,1,1,1,1,2,6,294
0,1,0,1,1,3,3,1131.5
0,3,0,0,1,1,3,1061.5
0,0,0,1,0,3,4,770.75
0,1,1,0,2,3,3,1169.75
0,1,0,1,2,1,4,239.5
0,3,1,0,1,2,5,261.75
0,1,0,1,1,2,4,1029.25
0,1,1,3,1,2,4,885
1,0,1,3,0,3,2,1197.75
0,3,0,1,0,1,3,861.75
1,0,1,1,1,3,3,1235.5
1,3,0,0,0,3,3,321.5
0,0,0,1,2,2,3,1243.75
1,0,1,1,0,3,3,1143.5
0,1,0,1,0,1,5,1168.25
0,0,0,1,1,2,3,1214.5
0,3,1,0,0,3,3,727
0,1,1,1,0,3,4,1075
0,3,1,3,0,3,4,1032.75
0,3,1,1,0,3,4,1046.75
0,0,1,1,0,1,3,928
0,0,1,0,2,2,4,174.25
0,1,0,3,0,1,1,985.5
0,0,1,1,1,1,4,903.75
0,0,1,0,2,2,4,843.25
0,3,1,1,0,3,4,1150
0,0,0,1,2,2,4,1033.25
0,3,1,3,2,3,5,1241.75
0,0,1,0,0,2,3,343.5
0,3,0,0,0,4,3,1205.25
0,1,0,3,0,1,4,967
0,3,1,1,1,2,1,1541.25
0,0,0,1,0,1,4,794.5
0,1,1,0,2,3,6,1276
0,3,1,1,2,2,3,1200.5
0,1,0,0,1,1,4,902.75
0,0,1,1,2,2,3,810
1,0,1,3,0,2,3,1034.25
0,1,0,0,0,1,4,1056
0,3,0,0,0,2,3,913.25
0,0,0,0,2,2,4,391.5
1,0,0,0,0,2,6,1045
0,1,1,1,2,1,2,117.75
0,0,0,1,0,3,3,748.75
0,1,0,1,0,2,3,200
0,0,1,1,2,2,4,162.75
0,3,1,3,2,2,3,888
0,0,0,0,1,3,2,1019.5
0,1,1,3,0,2,4,369.75
0,3,0,1,0,3,3,1311.75
0,1,0,1,2,2,3,1233
0,1,0,0,2,3,1,1796.75
0,3,1,1,1,3,4,978
0,3,0,3,1,3,4,1007.5
0,3,0,1,0,2,5,289.25
0,3,1,1,1,2,4,952.5
0,0,1,0,1,4,3,201.5
0,1,1,1,1,1,3,179
0,3,1,0,2,1,5,740.75
0,1,0,1,0,1,5,1016.75
0,1,0,1,2,2,3,1085.5
0,1,0,1,0,1,4,736
0,3,0,0,0,1,3,698.25
0,3,0,0,1,1,4,1926.25
0,3,1,1,1,3,3,1048
0,3,0,0,2,1,2,1007.75
0,3,1,0,2,3,3,748.25
0,3,1,1,1,2,2,1262.75
0,1,1,1,1,1,4,1088.5
0,3,1,1,0,1,4,1334
0,1,1,1,2,2,2,995
0,0,0,1,2,3,3,197.25
0,1,1,1,1,2,3,1116.75
0,0,0,1,2,2,5,377
0,1,1,1,1,3,2,245.75
0,3,0,1,1,1,2,1197
0,3,1,1,2,2,3,673
0,0,1,0,2,3,5,1074.5
0,0,0,0,0,1,3,1148.75
0,1,1,1,2,2,3,776.25
0,0,0,0,1,3,5,908.75
0,3,0,3,0,2,3,1155
0,3,1,0,0,1,3,946.5
1,3,1,1,0,1,4,776.75
0,3,0,0,2,1,3,1401.25
0,0,0,0,2,2,4,1148.25
0,1,1,0,0,4,2,992
0,1,1,1,0,1,2,920.75
0,1,1,1,2,2,4,902.25
0,0,1,3,0,3,4,563.5
0,3,1,3,2,2,5,1079.5
0,3,0,1,2,1,5,1093
0,1,0,1,1,3,2,1241.25
0,1,0,3,0,2,3,1325.25
0,3,1,3,0,1,2,1473.25
0,3,1,1,2,1,3,1235.25
0,1,1,1,2,3,3,1437.75
0,1,0,1,2,1,2,1389.75
0,0,1,3,1,2,2,847.75
0,3,0,3,1,3,3,302.25
0,1,0,0,2,3,3,169
0,1,0,3,0,2,3,1028.75
0,1,1,0,1,1,2,801.5
0,1,0,1,1,2,2,1103
0,1,0,3,0,1,3,214.25
0,0,1,1,0,2,2,231
0,1,1,0,0,3,4,876
0,0,0,3,2,4,2,195.25
0,3,1,1,1,1,4,233.25
0,1,0,3,1,1,3,989
0,1,0,3,2,2,4,888.75
0,1,0,1,0,1,2,964.5
0,1,0,0,2,1,3,1056.75
0,0,1,0,1,2,3,615
0,3,0,0,0,2,2,1411.5
0,0,0,1,2,3,4,1814.75
0,0,0,0,0,1,4,825.25
0,3,0,0,2,1,4,646.5
0,3,1,3,1,1,5,907
0,0,1,0,2,2,3,958.75
0,3,0,1,1,1,3,1232.75
0,3,1,3,1,2,4,811.5
0,0,0,1,1,3,5,955.25
0,3,0,1,1,2,4,1297.75
0,3,1,1,2,1,3,1299.25
0,0,0,0,1,3,4,1277.75
0,1,0,0,0,3,2,314
0,3,0,0,0,2,4,243
1,3,1,3,1,1,4,1028.25
0,3,1,1,2,1,2,1298
0,0,1,1,1,1,1,1126.5
0,0,1,0,2,1,4,1158.75
0,0,0,1,0,4,3,808.5
0,0,1,0,2,1,1,1022
0,3,0,1,1,2,4,1242.5
1,0,1,0,2,2,3,892.5
0,0,0,3,0,1,3,906
0,0,0,0,1,3,4,947
0,3,0,3,2,1,3,673.25
0,1,1,3,1,3,2,783.5
0,1,0,3,2,1,5,87.25
0,1,0,0,0,3,5,772.75
0,1,1,1,1,3,4,1103.75
0,1,0,0,1,3,3,1105.25
0,1,1,1,2,2,5,1197.5
0,1,1,3,0,2,4,1104
0,3,0,1,0,1,5,1081.25
0,3,1,1,2,1,4,962.75
0,1,1,3,2,2,4,1221
0,1,1,1,2,3,4,977.5
0,0,0,3,1,1,4,1054.25
0,3,0,3,1,1,1,850
1,0,0,0,0,3,2,873.5
0,1,1,3,2,2,3,1106.25
0,1,0,0,2,1,6,737.75
0,0,1,3,0,3,2,1188.5
0,1,1,3,0,1,2,1259.75
0,3,1,0,1,2,3,1248.75
0,0,1,1,0,2,3,1158.5
0,1,1,1,0,2,4,171.25
0,1,0,0,0,2,3,1415
0,1,0,3,2,1,5,910.25
0,0,0,3,2,3,3,1006.5
0,1,0,0,1,2,4,808.25
0,1,0,0,1,2,4,1352
0,1,0,1,0,3,3,1545
0,0,0,1,0,1,5,1089.75
0,0,1,3,0,1,4,1157
0,1,1,3,1,2,4,858
0,3,1,3,0,1,6,1192.25
0,3,1,0,0,2,1,1012.75
0,0,0,0,2,3,5,1198
0,1,1,0,2,3,5,724.25
0,1,0,1,2,3,3,359.25
0,3,0,1,0,2,3,908.75
0,1,1,0,2,2,4,776
0,3,0,1,0,1,1,1005
0,0,1,0,1,1,3,1142
0,0,0,3,0,3,5,282.5
0,0,0,3,2,2,3,1085.75
0,0,1,1,0,3,4,946.25
0,3,1,3,0,3,2,1085.75
0,0,1,0,2,3,5,1265.5
0,0,1,3,2,1,5,1046.25
0,1,0,0,1,1,5,995.25
0,0,1,1,2,2,2,818.75
0,3,0,1,2,3,3,924.5
0,0,0,3,2,2,4,765
0,0,1,1,1,1,6,1353.25
0,3,0,0,1,1,3,1046.75
0,3,1,0,0,1,4,259.75
0,3,1,1,1,3,3,784.25
0,3,1,1,2,2,3,1034.25
0,1,1,1,0,2,5,757.75
0,0,1,1,2,3,4,1080.25
0,3,0,0,2,3,3,971.25
1,3,1,1,0,1,5,1178.5
0,1,1,1,0,3,4,1255
0,3,0,3,0,2,3,916.25
0,1,1,1,1,2,4,1079.5
0,0,1,1,1,2,4,979
0,1,0,1,0,1,4,1114
0,3,0,1,1,1,4,262.75
0,0,1,1,0,2,4,203.75
0,0,0,3,2,1,4,1346.75
0,3,0,3,2,1,4,808.25
0,0,1,0,1,1,4,909.5
0,3,1,3,0,2,5,699.75
0,0,1,1,2,1,3,946
0,1,0,0,0,1,5,1083.5
0,1,0,3,2,1,2,954.75
0,3,1,3,0,1,4,1284.25
0,3,0,0,0,1,3,1163.75
0,0,0,1,0,2,4,675
1,0,1,0,0,2,3,973.5
0,3,0,3,1,3,3,1046.5
0,0,1,1,2,2,4,1084.75
0,1,1,1,2,1,5,881.5
0,1,0,3,1,1,2,417.75
0,0,1,0,0,1,5,1118.75
0,1,1,0,1,2,3,1303.75
0,0,0,0,2,2,4,849.25
0,0,0,1,2,3,2,1066.25
0,3,0,1,1,1,2,927.75
0,0,1,3,2,2,3,1038
0,0,1,3,2,3,2,288
0,1,0,1,1,2,2,719.75
0,0,0,0,2,2,4,854.5
0,1,0,1,2,2,6,291.25
0,3,0,1,2,2,1,357.75
0,0,0,1,0,2,3,1039
0,1,1,3,0,2,2,1252
0,0,0,3,1,1,4,1101.5
0,0,1,0,0,2,4,256
0,1,0,3,0,1,5,1468.5
0,0,0,0,1,4,5,712
0,0,0,1,2,2,4,1136.25
0,0,1,1,0,2,4,1331
0,3,0,3,0,3,4,302.25
0,0,1,0,2,3,3,1173.5
0,1,1,0,2,1,3,1052.25
0,3,0,1,1,2,5,1098.5
0,1,1,0,0,2,4,216.25
0,3,1,3,2,2,4,1285
0,0,0,3,0,2,4,1130
0,0,1,0,0,3,3,1101
0,3,1,1,2,1,4,1366.25
0,0,0,1,0,2,2,1065.75
0,3,1,1,0,1,3,1337.5
0,0,1,0,2,2,4,829.25
0,0,1,3,0,3,3,207
0,1,1,1,0,1,2,281.5
0,3,1,0,0,3,4,1155.25
1,0,0,0,0,3,3,943
0,3,0,1,2,2,3,981
0,3,0,1,1,1,1,1083.25
0,3,1,1,1,3,4,1055.5
0,1,0,3,1,2,4,846.25
0,1,0,1,0,2,3,1141.75
0,1,1,0,2,1,4,928.25
0,1,1,1,2,2,3,787.5
0,0,1,1,1,3,4,1160.25
0,0,0,1,1,4,4,826
0,3,0,1,2,1,4,824.75
0,3,1,0,0,3,1,1112.25
0,3,1,1,1,1,5,243.25
0,3,0,3,2,3,2,133
0,3,1,0,2,2,4,767.75
0,1,0,1,1,2,2,1143
0,1,0,3,2,2,5,341.5
0,1,0,0,0,2,5,917.25
0,0,0,3,0,2,4,935.75
0,1,0,0,0,3,3,771.75
0,0,1,1,2,2,5,1274.25
0,3,1,0,2,3,4,917.25
0,1,0,3,2,3,4,287.5
1,3,1,1,1,2,3,215.25
0,1,0,0,2,1,4,1040
0,0,1,3,2,3,3,683.25
0,0,0,0,0,1,2,882.75
0,1,1,1,1,1,2,1208.25
0,1,0,1,2,2,4,1033
0,0,1,0,2,2,3,968.5
0,1,1,3,2,2,5,938.25
0,1,0,3,1,1,3,1124
0,1,0,1,2,2,2,1201
0,1,1,1,1,1,2,1222.75
0,3,0,3,2,3,3,752.25
0,3,0,1,2,2,2,971
0,3,1,1,2,3,4,291
0,1,1,1,0,1,2,1056.75
0,1,0,0,2,3,5,1280.75
0,3,1,0,0,2,3,1229.75
0,1,1,1,1,3,4,339.5
0,3,0,1,2,2,4,249.75
0,0,0,0,1,2,2,1221.5
0,0,0,0,0,3,3,1057.25
0,1,1,3,2,3,5,1000.75
0,0,0,1,0,1,3,309
0,3,0,0,0,3,4,1217
0,0,0,0,2,2,4,1017.5
0,3,0,0,1,3,2,296.5
0,0,0,1,0,1,3,966.75
0,3,0,3,1,2,3,1095
0,3,1,3,2,1,5,739.5
0,0,1,1,1,1,4,1149
1,3,0,3,0,1,3,1001.5
0,3,0,1,1,2,4,1255.5
0,1,0,1,1,1,6,239.75
0,3,1,1,1,2,4,259.25
1,3,1,1,0,2,3,1499
0,1,0,0,0,2,4,1134.25
0,1,0,3,0,1,2,1013.25
0,1,1,1,1,1,4,157
0,1,1,1,0,1,3,1119.5
0,3,1,1,0,2,5,1263.25
1,1,0,3,0,2,6,1073
0,3,1,1,2,1,5,1035.5
0,3,0,3,1,2,5,1097.25
0,3,0,1,2,1,1,1127.25
0,1,1,0,1,1,2,934
0,0,1,1,1,3,2,173.5
0,3,1,1,1,2,4,1026.75
0,0,1,1,1,1,2,963
0,3,1,1,2,2,3,1150
0,1,1,1,2,1,4,699.25
0,1,1,0,1,1,5,1037.5
0,0,0,1,2,1,6,1022
0,1,0,1,0,3,6,940.5
0,3,0,3,1,2,3,1105.75
0,3,0,3,0,2,4,1280
0,3,0,1,2,2,3,212
0,1,0,1,1,1,1,1012.5
0,1,0,1,2,1,5,204.5
0,3,1,1,0,1,3,993.5
1,0,0,3,0,2,5,1242
0,1,0,0,0,2,3,1209.5
0,1,1,1,1,2,2,844.25
0,0,1,3,0,2,3,1035
0,3,1,3,2,1,5,903.5
0,3,0,3,2,3,3,1431.25
0,1,0,1,2,2,2,997
0,3,1,1,0,3,2,1093.5
0,3,1,1,0,2,4,240.25
0,1,1,1,2,2,4,747.25
0,0,1,0,1,2,3,1040.75
0,3,0,0,0,2,4,983.5
0,0,0,1,1,2,3,719.25
0,3,0,3,0,2,5,958
0,3,0,3,2,2,5,847.75
1,3,0,1,2,1,3,1293
0,1,0,3,0,3,4,1161
0,0,0,1,1,2,6,1141.75
0,0,0,3,1,2,3,227
0,1,0,0,1,2,5,333.25
0,1,1,3,0,1,4,1126.25
0,3,1,1,1,3,3,910.25
0,0,0,3,2,4,3,714.25
0,0,0,0,2,3,2,1125
0,0,0,1,0,1,4,1105.75
0,0,0,1,2,3,2,1189
0,3,1,1,1,1,5,586.75
0,3,0,1,2,3,2,1024.5
0,3,0,3,1,3,3,1057.75
1,0,1,1,1,3,3,685.75
0,3,0,1,2,2,2,972.25
0,3,1,1,1,1,4,954.75
0,3,0,3,1,2,3,1113
0,0,1,0,2,2,3,923.25
0,1,1,1,1,2,2,1234.25
0,3,1,3,0,1,2,670.25
0,0,1,0,2,3,4,370.5
0,3,0,0,2,1,2,1809.75
0,1,1,1,2,1,2,1136.25
0,3,1,3,1,1,3,714.5
0,0,1,1,1,1,2,1234
0,1,0,0,1,1,3,893.75
0,1,1,1,2,2,3,1152.25
0,1,0,0,0,1,3,823
1,1,1,1,0,2,3,1032.75
0,1,1,1,2,3,1,951
0,1,0,1,1,2,4,404.75
0,0,0,1,1,2,3,1315
0,3,0,1,0,2,3,1452.5
1,0,1,0,2,4,4,929
0,0,1,1,2,2,4,188.25
0,3,1,1,0,3,4,1080.5
0,0,0,3,2,1,2,1198.25
0,3,1,1,2,3,4,173
0,0,1,3,1,2,4,1317.25
0,0,0,3,1,3,4,1244
0,1,0,1,2,1,4,954.25
0,3,0,3,2,3,3,708.75
0,1,1,3,0,3,3,850.5
0,3,0,1,0,2,4,1185.5
0,1,1,3,0,2,3,1057
0,3,0,3,2,2,5,815.75
0,0,1,1,0,1,5,1216.5
0,1,0,0,1,3,4,637
0,1,1,3,2,1,3,1081.25
0,1,1,1,2,2,6,1342
0,3,1,3,2,2,2,1122.75
0,1,1,0,2,2,4,804.25
0,0,0,3,1,2,3,176.75
0,0,0,1,2,3,5,1173.25
0,1,1,0,1,1,4,744
0,3,1,1,2,3,5,1187.75
0,3,1,1,1,2,4,1054
1,3,1,1,0,1,2,987.75
0,1,1,0,2,3,6,1064.75
0,0,1,1,0,2,2,849.25
0,3,0,1,1,2,4,830.25
0,0,1,1,0,1,4,1110
0,1,0,3,0,2,3,181
0,0,0,0,2,1,5,981.75
1,0,1,3,0,1,4,1351.75
0,0,0,1,2,3,6,320.75
0,0,1,1,1,1,6,905.25
0,0,1,3,1,2,3,705.5
0,0,0,1,2,1,6,1114
0,3,1,1,1,3,4,845
0,0,1,3,1,3,2,1173.5
0,3,1,0,0,1,3,1109.25
0,1,1,3,1,1,3,869
0,1,0,3,1,2,2,919.25
0,3,1,1,0,2,3,879.25
1,0,0,1,1,4,3,1134.25
0,3,0,0,1,1,6,1075.5
1,1,1,0,2,3,4,870.5
0,3,1,1,2,3,4,1329.25
0,0,1,1,2,2,4,1145.5
0,1,1,3,1,1,2,1197.5
0,1,0,1,0,3,2,1130.5
0,3,0,0,0,1,3,1124.25
0,1,0,3,2,2,3,1002.75
0,3,1,1,1,1,3,1165
1,0,1,1,2,2,3,1148
0,3,0,1,2,2,5,1025.75
0,3,1,3,0,3,4,204.25
0,3,0,1,2,2,5,1017.75
0,1,1,1,2,3,5,942
0,3,1,1,1,1,5,1133.5
0,1,0,1,1,3,3,1064.75
0,3,1,3,1,3,3,217.5
0,1,1,3,1,2,3,1056.25
0,0,1,1,2,1,4,734.25
0,0,0,1,2,2,6,712.75
0,3,1,1,2,3,3,866
0,3,1,1,1,1,2,1267.5
0,3,0,1,2,1,3,289.5
1,0,1,0,0,2,5,1016.75
0,0,0,0,0,1,2,1175.75
0,1,0,1,2,2,5,786.75
0,0,1,1,0,3,4,969.5
0,0,1,1,0,3,4,797.5
0,0,1,0,0,2,5,927.5
0,1,0,3,0,1,3,882.75
0,3,0,1,0,2,4,832.5
0,3,1,1,1,2,4,1143.5
1,0,1,1,0,1,5,317.5
0,1,1,0,2,2,3,882.25
0,0,1,0,2,1,3,1398.5
0,0,0,1,1,2,3,989.25
0,1,1,1,0,2,3,1059
0,0,1,1,1,1,4,942.25
0,3,1,0,2,3,5,933.25
1,0,1,1,1,1,5,1284.25
0,0,0,0,1,1,5,237.25
0,3,0,1,0,2,5,1225.25
0,3,1,1,1,2,5,964
1,0,1,1,1,1,2,1087.75
0,0,1,0,2,2,2,992.5
0,3,0,3,0,1,4,993.25
0,1,0,1,0,2,2,692.75
0,1,0,1,0,2,3,912
0,1,1,1,1,1,3,1205.25
0,3,1,3,1,1,4,1157.75
0,0,0,1,1,1,4,1048.5
0,0,0,1,2,1,3,1584.25
0,3,0,0,1,3,4,1033.25
0,3,0,3,1,2,4,999.25
0,3,1,1,1,1,4,858
0,1,1,0,1,2,3,224.5
0,1,1,1,1,3,3,788
0,0,0,0,1,1,3,1003.5
0,0,1,0,2,2,4,1000.25
0,0,0,1,2,3,4,859
0,3,1,1,2,1,4,876.5
0,3,0,1,2,2,2,299
0,0,1,3,2,3,3,1032.75
0,0,0,3,0,3,4,754.75
0,3,1,1,1,1,4,1050.5
0,1,1,1,1,1,3,1273.75
0,0,1,3,1,2,5,1002
0,0,0,3,2,3,3,1028.75
0,3,1,3,2,3,2,1092.25
0,3,0,0,1,2,4,1071.5
0,0,0,1,2,2,4,954.75
0,1,0,0,2,2,4,1077.5
0,3,0,0,1,2,3,1036
0,0,1,1,0,4,5,1004.75
0,1,0,3,1,3,4,1069.75
0,0,0,0,1,1,4,1000.5
0,0,1,0,1,1,5,1298.5
0,1,0,3,0,2,4,1146
0,3,0,1,2,2,5,1045
0,1,1,1,2,2,2,1046
0,1,0,1,0,2,4,937.5
1,3,0,1,0,2,4,1195.25
0,0,1,1,1,2,3,1698.75
0,3,0,0,2,4,3,941.25
0,0,1,0,2,2,3,1028
0,0,1,1,1,3,5,676.75
0,3,1,1,1,1,5,86
1,1,1,0,0,1,4,712.5
0,3,0,1,1,2,3,957.5
0,0,1,3,0,3,4,1009.25
0,1,1,0,2,2,3,1104
0,0,0,3,1,1,4,1028.5
1,3,1,1,0,3,2,1113.25
0,3,0,1,1,2,5,958.25
0,3,0,0,2,1,3,871.25
0,1,1,3,1,2,4,926
0,0,0,1,0,3,3,321.5
0,1,0,1,2,2,5,809.5
0,0,0,1,1,1,4,1201.25
0,0,1,1,1,1,4,977.25
0,0,1,0,0,2,4,1109
0,0,0,3,0,4,4,673.75
0,0,1,1,0,3,2,1011.75
0,1,0,1,1,1,3,1518.75
0,3,0,0,0,2,5,408.5
0,3,0,3,1,3,4,1165.5
0,0,1,1,1,1,3,1128.25
0,0,0,0,0,1,3,1042
0,0,0,3,1,4,3,904.75
0,1,0,1,1,1,4,1250.75
0,0,1,0,2,1,3,107
0,0,0,1,1,2,3,870.25
0,1,0,3,1,1,6,871.75
1,0,0,1,0,3,1,716.75
0,3,1,3,0,2,4,1275.75
0,3,0,3,1,1,3,704
0,3,0,3,1,1,4,1205
0,1,0,0,1,2,3,1234.5
0,1,1,3,1,3,2,1205.5
0,1,0,1,1,2,4,1164
0,3,0,1,1,1,3,1103
0,0,0,0,2,3,3,1106.5
0,0,1,1,2,3,1,1349.5
0,0,1,3,1,3,5,287
0,0,1,1,1,2,5,783
0,3,1,3,0,1,2,954.75
0,3,1,1,2,1,3,1251.25
0,1,0,1,0,2,3,922
0,0,1,1,0,2,6,330.75
0,3,0,1,2,3,4,1101.75
0,1,0,0,0,1,2,997.25
0,0,0,1,1,1,4,1006
0,3,1,1,0,3,4,1070.5
0,0,1,3,2,2,3,1178
0,0,1,3,0,2,4,1252.5
1,0,0,1,0,1,2,886.25
0,3,1,1,1,1,3,1216
0,3,1,0,2,1,4,1088
0,0,0,0,0,1,4,210.75
0,0,0,1,1,3,3,1242.5
0,1,1,0,2,1,3,905
0,3,0,0,2,2,1,255.5
1,3,1,3,1,2,5,325.25
0,0,0,3,0,2,4,952.25
0,1,1,3,2,1,6,1312.75
0,1,1,1,0,1,3,768
0,3,1,1,1,3,4,996.75
0,3,0,0,0,1,2,1105
0,1,0,1,0,2,4,1304.75
0,1,1,0,0,1,4,970.5
0,1,1,0,1,2,5,1006
0,1,0,3,0,1,1,939.5
0,1,0,1,1,2,2,838.75
0,1,1,1,0,2,5,279.75
0,0,0,1,1,1,1,846.5
0,3,0,1,0,2,5,1340
0,1,0,1,0,1,3,1134.75
0,1,1,3,2,3,4,1065.25
0,3,1,0,0,2,4,758
0,3,0,1,0,1,6,272.5
1,3,0,1,0,1,2,957.5
0,3,0,3,1,2,5,1089.25
1,1,1,1,0,1,3,1163.75
0,0,0,1,2,2,2,1017.5
0,3,0,1,2,2,4,1036.5
0,0,0,1,2,3,2,999.75
1,3,1,0,1,1,3,1180.75
0,3,1,1,2,2,2,1128.25
0,0,1,1,1,1,4,762.5
0,0,1,1,0,2,2,963.25
0,1,1,1,2,1,3,665
0,1,1,0,2,1,4,1267.5
0,1,0,3,0,1,5,1125.5
0,1,0,1,1,4,5,1319
0,3,0,1,1,3,3,1256.5
0,1,1,1,2,2,3,744.5
0,1,1,1,0,2,4,1212
0,0,0,0,1,1,2,1147.75
0,3,0,3,1,2,2,236.5
0,0,1,1,0,3,5,1329.5
0,0,0,1,2,2,5,1153.75
1,1,1,0,1,2,2,1028.75
0,1,1,0,1,1,4,1208.5
0,1,1,1,1,2,2,1159
0,1,0,1,1,2,2,997.25
0,3,0,0,2,2,1,1345.5
0,0,1,1,0,2,3,1362.5
0,0,0,1,1,2,2,870
0,0,0,1,2,1,3,237.5
0,0,0,1,2,3,4,246.75
0,0,0,1,0,2,3,1149.5
0,3,0,1,0,2,1,884.75
0,0,0,3,0,1,4,1072.75
0,0,1,1,2,4,3,1048.25
0,0,0,0,2,2,3,760.5
0,3,0,3,1,1,4,271
0,1,1,1,2,1,4,1058
0,1,0,1,0,3,3,1202.75
0,3,1,1,1,1,3,710.25
0,3,1,1,0,1,1,1141.75
1,1,1,1,0,2,5,209
0,3,1,1,2,2,5,1129.5
0,1,0,3,1,4,4,1165.75
0,1,0,1,0,1,4,1008.75
0,1,1,0,0,3,5,1083.25
0,0,0,0,0,2,5,734.25
0,1,0,0,1,2,2,962
0,3,1,1,1,2,2,1183.25
0,3,0,3,2,2,1,1108.25
1,3,0,0,0,1,2,1171.75
0,1,0,3,2,1,5,1053.5
0,0,1,3,2,1,3,1140.25
1,0,1,1,0,1,4,997.5
0,0,1,0,0,2,2,1139.75
0,1,1,1,1,1,5,1271.75
0,1,1,0,1,2,4,954.75
0,0,0,1,2,2,4,1099.75
0,3,0,0,1,1,2,808
0,1,1,1,2,2,4,1048.25
0,3,1,1,2,3,3,986.25
1,0,1,0,0,1,3,1190.25
0,3,1,3,1,1,3,729.75
0,3,0,0,2,2,3,1018.5
0,3,0,0,1,3,5,1379.25
0,3,0,1,0,4,2,878.5
0,3,0,3,0,2,3,256.5
1,0,0,3,0,2,3,668
0,3,0,3,2,3,1,121.25
0,1,1,0,0,3,3,952.75
0,1,0,1,2,2,2,391
0,1,1,1,1,4,3,671.5
0,3,0,1,2,4,1,1214.5
0,1,0,3,2,2,3,115.25
0,0,1,0,1,1,3,1733.25
0,1,1,0,0,2,5,248.5
0,0,1,1,0,1,4,1749.25
0,1,1,0,1,2,4,1328
0,1,0,1,1,2,5,1026
0,1,0,1,0,2,3,904.5
0,0,1,3,1,1,3,1089.25
0,3,1,1,0,3,4,931
0,1,1,1,2,4,5,907.75
0,3,0,0,2,2,5,1072.25
0,1,0,3,2,1,3,949.25
1,1,1,0,2,1,5,1083.75
0,0,1,1,1,2,3,1017.5
